universe,leg_x,leg_y,correlation,n_obs,spread_mean,spread_std,hedge_ratio,coint_statistic,coint_pvalue,half_life,spread_range_pct,excluded_reason
full_universe,HYG,JNK,0.9898962617110206,252,-0.2741808215480641,0.0007792726540371143,1.0193573751057037,-3.8402916865759242,0.011968440405885683,3.731731384959779,0.45085113827286705,same_index:hy_corp
full_universe,XBI,IBB,0.907180335712844,252,-1.8011919387854287,0.02214893636862743,1.2866340454106293,-2.637987293476179,0.22266995418083663,13.00417305300344,19.650091535900117,same_index:biotech
full_universe,FXI,GXC,0.9582612403905709,252,-2.187057630347861,0.0285529604064705,1.287785406785346,-2.4707048218602097,0.292139646903878,15.978974330119492,16.560280809831596,same_index:china
full_universe,XHB,ITB,0.9682951390094164,252,-0.32924635770757565,0.019516128903716394,1.0658532361468882,-1.8685046345976386,0.595891132582839,24.010817036757988,10.574512911412768,same_index:homebuilders
full_universe,EEM,VWO,0.9844881266721662,252,0.29658802180189203,0.006559104594889606,0.9143604799949248,-1.7790062333421175,0.6398623441215641,19.201481495201797,4.023679613060494,same_index:em
full_universe,VTV,SCHV,0.9865973295374215,252,1.5670787877497254,0.004340296786791378,1.0939053495926363,-1.7563182980403045,0.6506869296733055,19.880359473915227,2.987202004792863,same_index:value
full_universe,SMH,SOXX,0.9794615244641504,252,-2.3014993112254767,0.0413894336993072,1.4331663427824914,-1.1139958304489426,0.8790078359344503,29.4289545882549,30.438600234055187,same_index:semiconductors
full_universe,IEI,AGG,0.959603319835731,252,0.7598270940591757,0.0017321323151933447,0.871389261388528,-4.989868548808315,0.00017185069860152177,3.9257858983289773,1.9703490488981572,half_life_low:3.9
full_universe,VCIT,TIP,0.8875469723722512,252,-1.8932168553401907,0.0032184801312953866,1.3420394751760203,-4.961450752177592,0.00019370732758930672,3.518553337815409,3.4786906186400444,half_life_low:3.5
full_universe,TIP,IGIB,0.8864654833265151,252,1.843272521867064,0.002434137097977455,0.7189595050308482,-4.944880812115119,0.0002076468344288882,3.550575263464965,3.7187377957367715,half_life_low:3.6
full_universe,VB,VFH,0.7979147720736295,252,2.337978606195595,0.013090620009968192,0.66274794792162,-4.727804444734917,0.0005047700470042835,4.146123466315428,19.652752420837786,half_life_low:4.1
full_universe,IEI,BND,0.9613889706692786,252,1.00667280413033,0.001751612472906566,0.8744195927177508,-4.640532959201955,0.0007128933782619691,4.453768027640461,1.8571189297311008,half_life_low:4.5
full_universe,VBR,VFH,0.8368751692284973,252,2.1017789034306595,0.012070487038610392,0.6746177762889809,-4.607401567006348,0.0008112374004832022,4.389045246072821,19.692972327777525,half_life_low:4.4
full_universe,IJR,KBE,0.8596072461707982,252,2.6817898031627188,0.013797383391650589,0.5185374299938691,-4.498560748294659,0.001231355670250586,4.763504041259839,28.167717100985598,half_life_low:4.8
full_universe,IWM,IAI,0.7837079952960166,252,2.5769691854887964,0.018845938426599766,0.5763693811762995,-4.381277203273832,0.0019062934835581168,4.882521698033214,29.823063047231784,half_life_low:4.9
full_universe,IWM,VFH,0.7825220581023254,252,2.2132037749424307,0.01825118546326388,0.6750109308907126,-4.365019278982872,0.002023222870556351,4.793692541764689,22.42422638505542,half_life_low:4.8
full_universe,VBR,IAI,0.7927943268780798,252,2.480885820734287,0.01438727036480651,0.5727652099773709,-4.2827953847603455,0.0027231317636726912,5.217182664247452,27.56195898692016,half_life_low:5.2
full_universe,EWA,EWS,0.7308190827628657,252,1.5309158766401247,0.017717103520843776,0.5596208825928541,-4.274153911666605,0.0028084049678984637,5.7700630461449975,21.10368945145889,half_life_low:5.8
